Date,Source,Destination,Departure time,Arrival time,Duration,Stops,CAD $,Airports
2022-05-20,DEL,YVR,3:20 p.m.,10:50 a.m.,32h 00m ,3,1235,"IndiGo, ANA"
2022-05-20,DEL,YVR,1:00 p.m.,10:50 a.m.,34h 20m ,3,1235,"IndiGo, ANA"
2022-05-20,DEL,YVR,11:30 a.m.,10:50 a.m.,35h 50m ,3,1235,"IndiGo, ANA"
2022-05-20,DEL,YVR,12:25 p.m.,10:50 a.m.,34h 55m ,3,1249,"IndiGo, ANA"
2022-05-20,DEL,YVR,3:25 a.m.,4:34 p.m.,25h 39m ,2,1251,"Qatar Airways, Alaska Airlines"
2022-05-20,DEL,YHZ,3:25 a.m.,10:46 p.m.,27h 51m ,2,1320,"Qatar Airways, Porter Airlines"
2022-05-20,DEL,YHZ,3:25 a.m.,12:31 p.m.,41h 36m ,2,1320,"Qatar Airways, Porter Airlines"
2022-05-20,DEL,YVR,3:25 a.m.,8:34 p.m.,29h 39m ,2,1321,"Qatar Airways, Alaska Airlines"
2022-05-20,DEL,YVR,3:25 a.m.,11:42 p.m.,32h 47m ,2,1321,"Qatar Airways, Alaska Airlines"
2022-05-20,DEL,YQB,9:50 p.m.,8:40 p.m.,32h 20m ,3,1346,"Emirates, Air Transat"
2022-05-20,DEL,YQB,1:55 a.m.,2:13 p.m.,45h 48m ,2,1392,United Airlines
2022-05-20,DEL,YQB,2:30 a.m.,11:16 p.m.,30h 16m ,2,1394,"Ethiopian Air, Air Canada"
2022-05-20,DEL,YQB,1:55 a.m.,10:38 p.m.,30h 13m ,2,1419,United Airlines
2022-05-20,DEL,YQB,1:55 a.m.,9:13 a.m.,40h 48m ,2,1419,United Airlines
2022-05-20,DEL,YQB,11:35 p.m.,9:13 a.m.,43h 08m ,2,1419,United Airlines
2022-05-20,DEL,YHZ,11:35 p.m.,9:56 p.m.,30h 51m ,2,1511,United Airlines
2022-05-20,DEL,YHZ,11:35 p.m.,11:56 p.m.,32h 51m ,2,1511,United Airlines
2022-05-20,DEL,YVR,2:50 a.m.,12:20 a.m.,34h 00m ,2,1536,Condor
2022-05-20,DEL,YQB,1:50 a.m.,8:46 p.m.,28h 26m ,2,1690,"British Airways, American Airlines"
2022-05-20,DEL,YVR,2:50 a.m.,6:18 p.m.,27h 58m ,2,1730,Condor
2022-05-20,DEL,YVR,2:50 a.m.,8:34 p.m.,30h 14m ,2,1785,Condor
2022-05-20,DEL,YVR,1:50 a.m.,6:18 p.m.,28h 58m ,2,1827,British Airways
2022-05-20,DEL,YVR,1:50 a.m.,8:34 p.m.,31h 14m ,2,1827,British Airways
2022-05-20,DEL,YQB,6:20 a.m.,10:38 p.m.,25h 48m ,2,1828,"Turkish Airlines, Air Canada"
2022-05-20,DEL,YQB,6:20 a.m.,9:13 a.m.,36h 23m ,2,1828,"Turkish Airlines, Air Canada"
2022-05-20,DEL,YVR,1:50 a.m.,8:34 p.m.,31h 14m ,2,1839,British Airways
2022-05-20,DEL,YVR,1:50 a.m.,9:00 p.m.,31h 40m ,2,1839,British Airways
2022-05-20,DEL,YVR,3:25 a.m.,9:00 p.m.,30h 05m ,2,1843,Qatar Airways
2022-05-20,DEL,YQB,1:50 a.m.,8:46 p.m.,28h 26m ,2,1862,"British Airways, American Airlines"
2022-05-20,DEL,YHZ,3:25 a.m.,11:22 p.m.,28h 27m ,2,1864,"Qatar Airways, Air Canada"
2022-05-20,DEL,YQB,11:35 p.m.,11:23 a.m.,21h 18m ,1,1962,United Airlines
2022-05-20,DEL,YQB,11:35 p.m.,11:16 p.m.,33h 11m ,1,1962,United Airlines
2022-05-20,DEL,YVR,8:40 p.m.,6:55 p.m.,34h 45m ,2,1980,"Vistara, British Airways"
2022-05-20,DEL,YHZ,6:20 a.m.,11:22 p.m.,25h 32m ,2,2044,Turkish Airlines
2022-05-20,DEL,YQB,11:30 p.m.,8:46 p.m.,30h 46m ,2,2083,American Airlines
2022-05-20,DEL,YVR,1:55 a.m.,6:13 p.m.,28h 48m ,2,2099,United Airlines
2022-05-20,DEL,YHZ,12:35 a.m.,9:19 p.m.,29h 14m ,2,2263,Air France
2022-05-20,DEL,YVR,1:50 a.m.,6:50 p.m.,29h 30m ,1,2265,British Airways
2022-05-20,DEL,YVR,12:35 a.m.,11:25 a.m.,23h 20m ,1,2334,Air France
2022-05-20,DEL,YVR,12:35 a.m.,3:50 p.m.,27h 45m ,2,2359,KLM
2022-05-20,DEL,YVR,6:00 p.m.,9:25 a.m.,27h 55m ,1,2386,ANA
2022-05-20,DEL,YQB,11:10 p.m.,9:09 a.m.,19h 29m ,1,2660,Air Canada
2022-05-20,DEL,YQB,11:10 p.m.,2:04 p.m.,24h 24m ,1,2660,Air Canada
2022-05-20,DEL,YQB,11:05 p.m.,2:13 p.m.,24h 38m ,1,2667,Air Canada
2022-05-20,DEL,YQB,11:10 p.m.,2:13 p.m.,24h 33m ,2,2667,Air Canada
2022-05-20,DEL,YHZ,11:10 p.m.,10:27 a.m.,19h 47m ,1,2703,Air Canada
2022-05-20,DEL,YHZ,11:10 p.m.,3:32 p.m.,24h 52m ,1,2703,Air Canada
2022-05-20,DEL,YVR,2:50 a.m.,2:15 p.m.,23h 55m ,1,2709,Lufthansa
2022-05-20,DEL,YHZ,4:45 a.m.,8:11 p.m.,23h 56m ,2,2792,Etihad Airways
2022-05-20,DEL,YVR,2:50 a.m.,11:15 a.m.,20h 55m ,1,2853,Air Canada
2022-05-20,DEL,YVR,5:15 a.m.,7:15 a.m.,14h 30m ,direct,3171,Air India
2022-05-20,AMD,YYZ,4:15 a.m.,8:36 p.m.,25h 51m ,2,1293,"Kuwait Airways, Air Canada"
2022-05-20,AMD,YYZ,4:30 a.m.,5:00 a.m.,34h 00m ,2,1326,"IndiGo, Air Canada"
2022-05-20,AMD,YYZ,8:30 p.m.,3:55 p.m.,28h 55m ,2,1662,British Airways
2022-05-20,AMD,YYZ,8:30 p.m.,7:55 p.m.,32h 55m ,2,1662,British Airways
2022-05-20,AMD,YYZ,8:30 p.m.,3:55 p.m.,28h 55m ,2,1665,"Vistara, British Airways"
2022-05-20,AMD,YYZ,8:30 p.m.,7:55 p.m.,32h 55m ,2,1665,"Vistara, British Airways"
2022-05-20,AMD,YYZ,8:25 a.m.,3:55 p.m.,41h 00m ,2,1678,British Airways
2022-05-20,AMD,YYZ,8:30 p.m.,8:15 p.m.,33h 15m ,2,1848,"Vistara, LOT"
2022-05-20,AMD,YYZ,4:25 a.m.,7:30 p.m.,24h 35m ,2,2034,Emirates
2022-05-20,AMD,YYZ,4:35 a.m.,7:30 p.m.,24h 25m ,2,2101,"Qatar Airways, WestJet"
2022-05-20,AMD,YYZ,4:35 a.m.,8:31 p.m.,25h 26m ,2,2101,"Qatar Airways, Air Canada"
2022-05-20,AMD,YYC,4:35 a.m.,12:03 a.m.,30h 58m ,2,2187,"Qatar Airways, Alaska Airlines"
2022-05-20,AMD,YYC,4:35 a.m.,12:03 a.m.,30h 58m ,2,2308,Qatar Airways
2022-05-20,AMD,YYZ,4:35 a.m.,11:15 p.m.,28h 10m ,2,2347,Qatar Airways
2022-05-20,AMD,YYZ,5:50 a.m.,2:55 p.m.,18h 35m ,1,2449,Etihad Airways
2022-05-20,AMD,YYZ,4:35 a.m.,10:29 p.m.,27h 24m ,3,2479,"Qatar Airways, American Airlines"
2022-05-20,BLR,YYZ,10:20 p.m.,3:40 p.m.,26h 50m ,2,887,"Gulf Air, Air Transat"
2022-05-20,BLR,YYZ,10:20 p.m.,5:55 p.m.,29h 05m ,3,887,"Gulf Air, Air Transat"
2022-05-20,BLR,YYZ,10:20 p.m.,8:55 p.m.,32h 05m ,3,887,"Gulf Air, Air Transat"
2022-05-20,BLR,YYZ,8:50 p.m.,3:40 p.m.,28h 20m ,2,1096,"Emirates, Air Transat"
2022-05-20,BLR,YYZ,5:10 p.m.,3:40 p.m.,32h 00m ,2,1102,"Emirates, Air Transat"
2022-05-20,BLR,YYZ,3:55 a.m.,7:30 p.m.,25h 05m ,2,1156,"Qatar Airways, WestJet"
2022-05-20,BLR,YYZ,3:55 a.m.,9:54 p.m.,27h 29m ,2,1157,"Qatar Airways, Air Canada"
2022-05-20,BLR,YYZ,9:15 p.m.,1:21 p.m.,25h 36m ,2,1170,"Vistara, United Airlines"
2022-05-20,BLR,YYZ,7:40 p.m.,10:22 p.m.,36h 12m ,2,1170,"Vistara, United Airlines"
2022-05-20,BLR,YYZ,7:40 p.m.,11:43 p.m.,37h 33m ,2,1170,"Vistara, United Airlines"
2022-05-20,BLR,YYZ,9:45 a.m.,1:21 p.m.,37h 06m ,2,1170,"Vistara, United Airlines"
2022-05-20,BLR,YYZ,9:15 p.m.,11:43 p.m.,35h 58m ,2,1170,"Vistara, United Airlines"
2022-05-20,BLR,YYC,3:55 a.m.,12:03 a.m.,31h 38m ,2,1182,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YYC,3:55 a.m.,1:02 p.m.,44h 37m ,2,1200,Qatar Airways
2022-05-20,BLR,YYZ,10:20 p.m.,1:55 p.m.,25h 05m ,2,1202,"Gulf Air, Air Canada"
2022-05-20,BLR,YYZ,10:20 p.m.,6:40 p.m.,29h 50m ,2,1202,"Gulf Air, Air Canada"
2022-05-20,BLR,YYZ,10:20 p.m.,6:40 p.m.,29h 50m ,2,1203,"Gulf Air, Lufthansa"
2022-05-20,BLR,YYC,3:55 a.m.,2:05 p.m.,45h 40m ,2,1219,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YYC,3:55 a.m.,12:03 a.m.,31h 38m ,2,1238,Qatar Airways
2022-05-20,BLR,YYZ,3:05 a.m.,2:35 p.m.,21h 00m ,2,1266,Air Canada
2022-05-20,BLR,YYZ,7:40 p.m.,11:43 p.m.,37h 33m ,2,1272,United Airlines
2022-05-20,BLR,YYZ,3:05 a.m.,2:35 p.m.,45h 00m ,2,1279,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,7:22 a.m.,37h 47m ,2,1354,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,8:22 a.m.,38h 47m ,2,1354,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,9:22 a.m.,39h 47m ,2,1354,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,11:22 a.m.,41h 47m ,2,1357,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,1:22 p.m.,43h 47m ,2,1357,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,1:20 p.m.,43h 45m ,2,1378,Air Canada
2022-05-20,BLR,YYZ,5:10 p.m.,5:00 a.m.,21h 20m ,1,1389,"Emirates, Air Canada"
2022-05-20,BLR,YYZ,7:40 p.m.,10:22 p.m.,36h 12m ,2,1403,United Airlines
2022-05-20,BLR,YYZ,6:50 a.m.,10:16 a.m.,36h 56m ,2,1454,British Airways
2022-05-20,BLR,YYZ,6:50 a.m.,12:45 p.m.,39h 25m ,2,1454,British Airways
2022-05-20,BLR,YYZ,6:50 a.m.,6:44 p.m.,45h 24m ,2,1454,British Airways
2022-05-20,BLR,YYC,3:05 a.m.,2:55 p.m.,23h 20m ,1,1538,Air Canada
2022-05-20,BLR,YYZ,3:05 a.m.,4:20 p.m.,22h 45m ,1,1549,Air Canada
2022-05-20,BLR,YYZ,6:50 a.m.,7:55 p.m.,22h 35m ,1,1576,British Airways
2022-05-20,BLR,YYZ,3:05 a.m.,6:30 p.m.,24h 55m ,2,1594,Lufthansa
2022-05-20,BLR,YYZ,3:05 a.m.,2:35 p.m.,21h 00m ,2,1595,Lufthansa
2022-05-20,BLR,YYZ,7:40 p.m.,1:21 p.m.,27h 11m ,2,1597,United Airlines
2022-05-20,BLR,YYZ,7:40 p.m.,4:41 p.m.,30h 31m ,2,1597,United Airlines
2022-05-20,BLR,YYZ,6:50 a.m.,11:14 p.m.,25h 54m ,2,1610,British Airways
2022-05-20,BLR,YYZ,6:50 a.m.,11:15 p.m.,25h 55m ,2,1610,British Airways
2022-05-20,BLR,YYZ,3:05 a.m.,6:40 p.m.,25h 05m ,2,1627,Lufthansa
2022-05-20,BLR,YYC,3:05 a.m.,2:30 p.m.,22h 55m ,2,1635,Lufthansa
2022-05-20,BLR,YYC,6:50 a.m.,11:40 a.m.,40h 20m ,2,1658,British Airways
2022-05-20,BLR,YYC,6:50 a.m.,1:02 p.m.,41h 42m ,2,1658,British Airways
2022-05-20,BLR,YYC,3:05 a.m.,2:55 p.m.,23h 20m ,1,1735,"Lufthansa, Air Canada"
2022-05-20,BLR,YYC,3:05 a.m.,6:43 p.m.,27h 08m ,2,1735,Air Canada
2022-05-20,BLR,YYC,3:05 a.m.,2:55 p.m.,23h 20m ,1,1756,Lufthansa
2022-05-20,BLR,YYC,3:55 a.m.,9:51 p.m.,29h 26m ,2,1762,"Qatar Airways, American Airlines"
2022-05-20,BLR,YYC,3:55 a.m.,9:51 p.m.,29h 26m ,2,1777,Qatar Airways
2022-05-20,BLR,YYC,6:50 a.m.,12:27 a.m.,29h 07m ,2,1787,"British Airways, WestJet"
2022-05-20,BLR,YYC,3:05 a.m.,6:43 p.m.,27h 08m ,2,1912,"Lufthansa, Air Canada"
2022-05-20,BLR,YYC,3:05 a.m.,11:44 p.m.,32h 09m ,2,1919,"Lufthansa, Air Canada"
2022-05-20,BLR,YYC,3:05 a.m.,3:43 p.m.,24h 08m ,2,2115,Air Canada
2022-05-20,BLR,YYC,3:05 a.m.,5:23 p.m.,25h 48m ,2,2115,Air Canada
2022-05-20,BLR,YYC,3:05 a.m.,6:43 p.m.,27h 08m ,2,2115,Air Canada
2022-05-20,BLR,YYC,3:05 a.m.,11:44 p.m.,32h 09m ,2,2121,Air Canada
2022-05-20,BLR,YYC,3:05 a.m.,3:43 p.m.,24h 08m ,2,2134,Lufthansa
2022-05-20,BLR,YYC,3:05 a.m.,9:30 p.m.,29h 55m ,2,2134,Lufthansa
2022-05-20,BLR,YYZ,3:55 a.m.,11:15 p.m.,28h 50m ,2,2135,Qatar Airways
2022-05-20,BLR,YYZ,4:30 a.m.,7:30 p.m.,24h 30m ,2,2166,Emirates
2022-05-20,BLR,YYZ,3:05 a.m.,4:20 p.m.,22h 45m ,1,2195,Lufthansa
2022-05-20,BLR,YYC,3:05 a.m.,3:43 p.m.,24h 08m ,2,2208,"Lufthansa, Air Canada"
2022-05-20,BLR,YYC,3:05 a.m.,5:23 p.m.,25h 48m ,2,2208,"Lufthansa, Air Canada"
2022-05-20,BLR,YYZ,7:40 p.m.,3:55 p.m.,29h 45m ,2,2208,British Airways
2022-05-20,BLR,YYC,3:05 a.m.,6:43 p.m.,27h 08m ,2,2208,"Lufthansa, Air Canada"
2022-05-20,BLR,YYZ,7:40 p.m.,7:55 p.m.,33h 45m ,2,2208,British Airways
2022-05-20,BLR,YYZ,7:40 p.m.,3:55 p.m.,29h 45m ,2,2210,"Vistara, British Airways"
2022-05-20,BLR,YYZ,6:50 p.m.,3:55 p.m.,30h 35m ,2,2210,"Vistara, British Airways"
2022-05-20,BLR,YYZ,5:45 p.m.,3:55 p.m.,31h 40m ,2,2210,"Vistara, British Airways"
2022-05-20,BLR,YYZ,7:40 p.m.,7:55 p.m.,33h 45m ,2,2210,"Vistara, British Airways"
2022-05-20,BLR,YYZ,4:40 a.m.,2:55 p.m.,19h 45m ,1,2388,Etihad Airways
2022-05-20,BLR,YYZ,8:50 p.m.,9:30 a.m.,22h 10m ,1,2462,Emirates
2022-05-20,BLR,YYZ,5:10 p.m.,9:30 a.m.,25h 50m ,1,2499,Emirates
2022-05-20,BLR,YYZ,3:05 a.m.,6:55 p.m.,25h 20m ,2,2665,Air Canada
2022-05-20,BLR,YYZ,5:00 p.m.,6:40 a.m.,23h 10m ,1,2677,"Air India, Air Canada"
2022-05-20,BLR,YYZ,1:20 p.m.,6:40 a.m.,26h 50m ,1,2677,"Air India, Air Canada"
2022-05-20,BLR,YYZ,6:50 p.m.,6:40 a.m.,21h 20m ,1,2679,"Vistara, Air Canada"
2022-05-20,BLR,YYZ,5:45 p.m.,6:40 a.m.,22h 25m ,1,2679,"Vistara, Air Canada"
2022-05-20,BLR,YYZ,6:50 p.m.,10:22 a.m.,25h 02m ,2,2679,"Vistara, Air Canada"
2022-05-20,BLR,YYZ,6:50 p.m.,11:22 a.m.,26h 02m ,2,2679,"Vistara, Air Canada"
2022-05-20,BLR,YYZ,5:45 p.m.,10:22 a.m.,26h 07m ,2,2679,"Vistara, Air Canada"
2022-05-20,BLR,YYZ,11:30 a.m.,6:40 a.m.,28h 40m ,1,2679,"Vistara, Air Canada"
2022-05-20,IXC,YYZ,5:40 p.m.,5:00 a.m.,20h 50m ,1,1396,"IndiGo, Air Canada"
2022-05-20,IXC,YYZ,6:50 p.m.,8:15 p.m.,34h 55m ,2,1862,"Vistara, LOT"
2022-05-20,IXC,YYZ,3:25 p.m.,8:15 p.m.,38h 20m ,2,1862,"Vistara, LOT"
2022-05-20,AMD,YQB,4:35 a.m.,8:46 p.m.,49h 41m ,2,1707,Qatar Airways
2022-05-20,AMD,YVR,4:25 a.m.,6:18 p.m.,26h 23m ,2,1760,"Emirates, Alaska Airlines"
2022-05-20,AMD,YVR,4:25 a.m.,8:34 p.m.,28h 39m ,2,1760,"Emirates, Alaska Airlines"
2022-05-20,AMD,YVR,4:35 a.m.,4:34 p.m.,24h 29m ,2,1851,"Qatar Airways, Alaska Airlines"
2022-05-20,AMD,YVR,4:35 a.m.,6:18 p.m.,26h 13m ,2,1851,"Qatar Airways, Alaska Airlines"
2022-05-20,AMD,YVR,4:35 a.m.,8:34 p.m.,28h 29m ,2,1851,"Qatar Airways, Alaska Airlines"
2022-05-20,AMD,YVR,4:35 a.m.,11:42 p.m.,31h 37m ,2,1851,"Qatar Airways, Alaska Airlines"
2022-05-20,AMD,YVR,4:35 a.m.,9:45 a.m.,41h 40m ,2,1851,"Qatar Airways, Alaska Airlines"
2022-05-20,AMD,YVR,8:30 p.m.,6:55 p.m.,34h 55m ,2,1983,British Airways
2022-05-20,AMD,YQB,4:35 a.m.,10:38 p.m.,27h 33m ,3,2007,"Qatar Airways, Air Canada"
2022-05-20,AMD,YQB,4:35 a.m.,8:46 p.m.,25h 41m ,2,2034,"Qatar Airways, American Airlines"
2022-05-20,AMD,YQB,8:30 p.m.,5:32 p.m.,30h 32m ,3,2068,"Vistara, SWISS"
2022-05-20,AMD,YQB,4:35 a.m.,9:09 a.m.,38h 04m ,2,2267,"Qatar Airways, Air Canada"
2022-05-20,AMD,YVR,8:25 a.m.,9:25 a.m.,37h 30m ,2,2558,"Vistara, ANA"
2022-05-20,AMD,YHZ,5:50 a.m.,8:11 p.m.,22h 51m ,2,2617,Etihad Airways
2022-05-20,AMD,YQB,8:30 p.m.,5:08 p.m.,30h 08m ,3,2869,"Vistara, SWISS"
2022-05-20,AMD,YVR,9:30 p.m.,11:00 a.m.,26h 00m ,1,2998,"Air India, Air Canada"
2022-05-20,AMD,YVR,8:30 p.m.,11:00 a.m.,27h 00m ,1,3001,"Vistara, Air Canada"
2022-05-20,BLR,YVR,11:30 a.m.,10:50 a.m.,35h 50m ,2,846,"Vistara, ANA"
2022-05-20,BLR,YVR,8:05 p.m.,10:50 a.m.,27h 15m ,2,848,"IndiGo, ANA"
2022-05-20,BLR,YVR,11:45 a.m.,10:50 a.m.,35h 35m ,2,854,"IndiGo, ANA"
2022-05-20,BLR,YVR,3:25 p.m.,10:50 a.m.,31h 55m ,3,871,"IndiGo, ANA"
2022-05-20,BLR,YVR,1:40 p.m.,10:50 a.m.,33h 40m ,3,871,"IndiGo, ANA"
2022-05-20,BLR,YVR,11:55 a.m.,10:50 a.m.,35h 25m ,3,871,"IndiGo, ANA"
2022-05-20,BLR,YQB,10:20 p.m.,8:40 p.m.,31h 50m ,3,887,"Gulf Air, Air Transat"
2022-05-20,BLR,YVR,3:25 p.m.,9:25 a.m.,30h 30m ,3,980,"IndiGo, Air Canada"
2022-05-20,BLR,YVR,1:40 p.m.,9:25 a.m.,32h 15m ,3,980,"IndiGo, Air Canada"
2022-05-20,BLR,YVR,11:55 a.m.,9:25 a.m.,34h 00m ,3,980,"IndiGo, Air Canada"
2022-05-20,BLR,YQB,8:50 p.m.,8:40 p.m.,33h 20m ,3,1096,"Emirates, Air Transat"
2022-05-20,BLR,YVR,3:55 a.m.,6:18 p.m.,26h 53m ,2,1117,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YVR,3:55 a.m.,9:45 a.m.,42h 20m ,2,1156,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YQB,10:20 p.m.,8:40 p.m.,31h 50m ,3,1198,"Gulf Air, Air Transat"
2022-05-20,BLR,YVR,8:20 p.m.,10:50 a.m.,27h 00m ,2,1217,"IndiGo, ANA"
2022-05-20,BLR,YVR,3:05 a.m.,11:15 a.m.,20h 40m ,1,1348,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,10:07 p.m.,31h 32m ,2,1348,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,6:57 a.m.,40h 22m ,2,1348,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,7:52 a.m.,41h 17m ,2,1348,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,12:52 p.m.,46h 17m ,2,1348,Air Canada
2022-05-20,BLR,YQB,3:05 a.m.,9:09 a.m.,39h 34m ,2,1354,Air Canada
2022-05-20,BLR,YQB,3:05 a.m.,11:16 p.m.,29h 41m ,2,1388,Air Canada
2022-05-20,BLR,YQB,3:05 a.m.,9:54 p.m.,28h 19m ,3,1388,Lufthansa
2022-05-20,BLR,YQB,3:05 a.m.,11:23 a.m.,41h 48m ,2,1388,Air Canada
2022-05-20,BLR,YVR,8:50 p.m.,11:42 p.m.,39h 22m ,2,1392,"Emirates, Alaska Airlines"
2022-05-20,BLR,YHZ,3:05 a.m.,10:27 a.m.,39h 52m ,2,1397,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,11:48 a.m.,45h 13m ,2,1398,Lufthansa
2022-05-20,BLR,YVR,3:05 a.m.,4:08 p.m.,25h 33m ,2,1410,Lufthansa
2022-05-20,BLR,YQB,8:50 p.m.,8:40 p.m.,33h 20m ,3,1415,"Emirates, Air Transat"
2022-05-20,BLR,YHZ,8:50 p.m.,11:22 p.m.,35h 02m ,3,1477,"Emirates, Air Canada"
2022-05-20,BLR,YVR,3:05 a.m.,2:15 p.m.,23h 40m ,1,1478,Air Canada
2022-05-20,BLR,YQB,3:55 a.m.,8:46 p.m.,26h 21m ,2,1478,Qatar Airways
2022-05-20,BLR,YVR,3:05 a.m.,5:22 p.m.,26h 47m ,2,1478,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,6:52 p.m.,28h 17m ,2,1478,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,8:22 p.m.,29h 47m ,2,1478,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,8:44 p.m.,30h 09m ,2,1478,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,9:54 a.m.,43h 19m ,2,1478,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,3:12 p.m.,48h 37m ,2,1478,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,12:02 p.m.,45h 27m ,2,1481,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,12:55 p.m.,42h 20m ,2,1508,Lufthansa
2022-05-20,BLR,YVR,3:05 a.m.,9:08 p.m.,30h 33m ,2,1512,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,6:58 a.m.,40h 23m ,2,1512,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,12:55 p.m.,42h 20m ,2,1530,Lufthansa
2022-05-20,BLR,YHZ,6:50 a.m.,10:27 a.m.,36h 07m ,2,1535,"British Airways, Air Canada"
2022-05-20,BLR,YVR,3:05 a.m.,4:45 p.m.,50h 10m ,2,1546,Lufthansa
2022-05-20,BLR,YQB,3:05 a.m.,9:54 p.m.,28h 19m ,3,1549,Lufthansa
2022-05-20,BLR,YQB,3:05 a.m.,7:18 p.m.,25h 43m ,2,1555,Air Canada
2022-05-20,BLR,YQB,3:05 a.m.,10:38 p.m.,29h 03m ,2,1555,Air Canada
2022-05-20,BLR,YQB,3:05 a.m.,9:13 a.m.,39h 38m ,2,1555,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,12:55 p.m.,42h 20m ,2,1560,Lufthansa
2022-05-20,BLR,YHZ,3:05 a.m.,5:06 p.m.,46h 31m ,2,1599,Air Canada
2022-05-20,BLR,YVR,3:55 a.m.,4:34 p.m.,25h 09m ,2,1611,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YVR,3:05 a.m.,9:22 p.m.,30h 47m ,2,1680,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,10:03 p.m.,31h 28m ,2,1680,Air Canada
2022-05-20,BLR,YVR,4:30 a.m.,8:34 p.m.,28h 34m ,2,1695,"Emirates, Alaska Airlines"
2022-05-20,BLR,YVR,4:30 a.m.,11:42 p.m.,31h 42m ,2,1695,"Emirates, Alaska Airlines"
2022-05-20,BLR,YVR,3:55 a.m.,8:34 p.m.,29h 09m ,2,1705,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YVR,3:55 a.m.,11:42 p.m.,32h 17m ,2,1705,"Qatar Airways, Alaska Airlines"
2022-05-20,BLR,YHZ,3:55 a.m.,10:46 p.m.,27h 21m ,2,1723,"Qatar Airways, Porter Airlines"
2022-05-20,BLR,YHZ,3:55 a.m.,12:31 p.m.,41h 06m ,2,1723,"Qatar Airways, Porter Airlines"
2022-05-20,BLR,YVR,3:05 a.m.,4:45 p.m.,26h 10m ,2,1730,Lufthansa
2022-05-20,BLR,YVR,6:50 a.m.,6:18 p.m.,47h 58m ,2,1735,British Airways
2022-05-20,BLR,YVR,6:50 a.m.,8:34 p.m.,50h 14m ,2,1735,British Airways
2022-05-20,BLR,YVR,6:50 a.m.,6:50 p.m.,24h 30m ,1,1885,British Airways
2022-05-20,BLR,YQB,3:05 a.m.,9:54 p.m.,28h 19m ,2,1931,Air Canada
2022-05-20,BLR,YQB,3:05 a.m.,2:04 p.m.,44h 29m ,2,1942,Lufthansa
2022-05-20,BLR,YQB,7:40 p.m.,5:32 p.m.,31h 22m ,3,1958,"Vistara, SWISS"
2022-05-20,BLR,YQB,6:50 p.m.,5:32 p.m.,32h 12m ,3,1958,"Vistara, SWISS"
2022-05-20,BLR,YQB,5:45 p.m.,5:32 p.m.,33h 17m ,3,1958,"Vistara, SWISS"
2022-05-20,BLR,YQB,11:30 a.m.,5:32 p.m.,39h 32m ,3,1958,"Vistara, SWISS"
2022-05-20,BLR,YHZ,3:05 a.m.,11:22 p.m.,28h 47m ,2,1973,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,9:56 p.m.,27h 21m ,2,1980,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,11:56 p.m.,29h 21m ,2,1980,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,10:51 a.m.,40h 16m ,2,1980,Air Canada
2022-05-20,BLR,YHZ,3:05 a.m.,9:00 p.m.,26h 25m ,2,2000,Lufthansa
2022-05-20,BLR,YVR,3:05 a.m.,8:41 p.m.,30h 06m ,2,2061,Air Canada
2022-05-20,BLR,YVR,3:05 a.m.,4:45 p.m.,26h 10m ,2,2106,Lufthansa
2022-05-20,BLR,YVR,3:55 a.m.,9:00 p.m.,29h 35m ,2,2180,Qatar Airways
2022-05-20,BLR,YHZ,3:55 a.m.,11:22 p.m.,27h 57m ,2,2192,"Qatar Airways, Air Canada"
2022-05-20,BLR,YHZ,3:55 a.m.,10:27 a.m.,39h 02m ,2,2192,"Qatar Airways, Air Canada"
